id,name,country,region,latitude,longitude,elevation,timezone,distance
72309,"Cherry Point, Marine Corps Air Station",US,NC,34.8833,-76.8667,8,America/New_York,1597831.5
72310,Columbia Metropolitan Airport,US,SC,33.95,-81.1167,72,America/New_York,1237792.1
72311,Athens Ben Epps Airport,US,GA,33.95,-83.3333,246,America/New_York,1897649.0
72312,Greer Greenville Spartburg,US,SC,34.8833,-82.05,296,America/New_York,1262408.8
72314,Charlotte/Douglas International Airport,US,NC,35.214,-80.9431,228,America/New_York,1353666.6
72315,Asheville Regional Airport,US,NC,35.4333,-82.0333,660,America/New_York,1312821.5
72316,Alma / Guysie,US,GA,31.5361,-82.5066,61,America/New_York,1875495.2
72317,Piedmont Triad International  Airport,US,NC,36.1,-79.95,282,America/New_York,1486822.7
72319,Anderson / Greenbriar,US,SC,34.4946,-82.7094,238,America/New_York,1975338.2
72320,Rome R. B. Russell Airport,US,GA,34.35,-85.1667,195,America/New_York,1767915.5
72323,Huntsville International  Jones Field,US,AL,34.65,-86.7833,192,America/Chicago,1659366.4
72324,Lovell Field,US,TN,35.0333,-85.2,208,America/New_York,1803946.3
72325,Crossville / Howard Springs,US,TN,35.9513,-85.085,573,America/Chicago,1868024.2
72326,McGhee Tyson Airport,US,TN,35.8167,-83.9833,299,America/New_York,1943466.6
72327,Nashville Airport,US,TN,36.1167,-86.6833,183,America/Chicago,1762504.9
72328,Clarksville Outlaw Fld / Pembrook Place,US,TN,36.6219,-87.415,168,America/Chicago,1747760.4
72330,Poplar Bluff / Green Forest,US,MO,36.7667,-90.4667,146,America/Chicago,1568215.8
72332,Tupelo Regional Airport,US,MS,34.2667,-88.1,105,America/Chicago,1535948.4
72334,Memphis International Airport,US,TN,35.0333,-89.9833,102,America/Chicago,1457640.7
72335,Bristol / Holston,US,TN,36.4752,-82.4074,463,America/New_York,1391434.8
72340,"North Little Rock, North Little Rock Airport",US,AR,34.8333,-92.25,165,America/Chicago,1300125.4
72342,Russelville Municipal Airport,US,AR,35.25,-93.1,123,America/Chicago,1289874.8
72344,Fort Smith Regional Airport,US,AR,35.3333,-94.0333,143,America/Chicago,1986919.2
72345,Harrison / Francis,US,AR,36.2615,-93.1547,416,America/Chicago,1380611.8
72348,"West Plains, Mo",US,MO,36.7333,-91.85,307,America/Chicago,1489451.5
72349,Monette Mo.,US,MO,36.8833,-93.9,437,America/Chicago,1406754.6
72351,Wichita Falls Sheppard Afb,US,TX,33.9833,-98.4928,309,America/Chicago,1559915.5
72352,Altus Air Force Base,US,OK,34.65,-99.2667,420,America/Chicago,1545260.5
72353,Will Rogers World Airport,US,OK,35.3886,-97.6003,398,America/Chicago,1715992.7
72354,Tinker Air Force Base,US,OK,35.4167,-97.3833,394,America/Chicago,1733799.1
72355,Fort Sill,US,OK,34.6,-98.4,362,America/Chicago,1605723.7
72356,Tulsa International Airport,US,OK,36.2,-95.8881,206,America/Chicago,1894212.3
72357,Norman / Max Westheimer,US,OK,35.2167,-97.45,357,America/Chicago,1716033.7
72360,Clayton Municipal Airpark,US,NM,36.45,-103.15,1513,America/Denver,1445465.1
72362,Socorro Municipal,US,NM,34.0167,-106.9,1478,America/Denver,1762878.5
72363,Amarillo International  Airport,US,TX,35.2167,-101.7167,1099,America/Chicago,1421450.8
72364,Santa Teresa,US,NM,31.8667,-106.7,1252,America/Denver,1680692.5
72365,Albuquerque International  Airport,US,NM,35.0333,-106.6,1631,America/Denver,1842347.2
72367,Chama,US,NM,36.9,-106.58,2393,America/Denver,1957506.1
72370,Kingman Airport,US,AZ,35.25,-113.9333,1050,America/Phoenix,1348037.2
72371,Page Municipal Airport,US,AZ,36.9333,-111.45,1314,America/Phoenix,1635492.8
72374,Winslow Municipal Airport,US,AZ,35.0333,-110.7167,1505,America/Phoenix,1536280.6
72376,"Flagstaff, Az.",US,AZ,35.2333,-111.8167,2192,America/Phoenix,1476912.2
72378,Grand Canyon Park,US,AZ,36.05,-112.13,2126,America/Phoenix,1522024.5
72380,Needles / Parker Junction,US,CA,34.7663,-114.6233,300,America/Los_Angeles,1266797.7
72381,Edwards Air Force Base,US,CA,34.9167,-117.9,702,America/Los_Angeles,1127028.3
72382,Palmdale Prod Flight Plant,US,CA,34.6333,-118.0833,775,America/Los_Angeles,1091454.3
72383,Sandberg,US,CA,34.75,-118.7167,1379,America/Los_Angeles,1082146.8
72384,Bakersfield Meadows Field,US,CA,35.4333,-119.05,155,America/Los_Angeles,1144597.7
72385,Nevada Test Site / Sugar Bunker,US,NV,36.95,-116.05,1197,America/Los_Angeles,1402710.1
72386,McCarran International Airport,US,NV,36.1167,-115.2667,663,America/Los_Angeles,1356507.7
72387,Desert Rock Airport,US,NV,36.6333,-116.0333,1010,America/Los_Angeles,1372146.8
72389,Fresno Air Terminal,US,CA,36.7833,-119.7167,101,America/Los_Angeles,1274840.3
72390,Point Piedras Blanca,US,CA,35.65,-121.2833,17,America/Los_Angeles,1128424.6
72391,"Nawcwpns Point Mugu, Ca",US,CA,34.1167,-119.1167,4,America/Los_Angeles,1003514.8
72392,Santa Barbara / La Patera,US,CA,34.4262,-119.8415,4,America/Los_Angeles,1017174.4
72393,"Lompoc, Vandenberg Air Force Base",US,CA,34.7167,-120.5667,112,America/Los_Angeles,1034519.1
72394,Santa Maria Public Airport,US,CA,34.9,-120.4667,79,America/Los_Angeles,1056209.3
72398,Salisbury / Quail Ridge,US,MD,38.3402,-75.5095,16,America/New_York,1938724.7
72399,Harrisburg,US,PA,40.1932,-76.7626,95,America/New_York,1637590.3
72401,Richmond International  Airport,US,VA,37.5167,-77.3167,51,America/New_York,1761358.8
72402,Wallops Flight Fac Airport,US,VA,37.9333,-75.4667,12,America/New_York,1910868.0
72403,Dulles International Airport,US,VA,38.9333,-77.45,95,America/New_York,1869464.6
72404,Nas Patuxent River Md,US,MD,38.3,-76.0667,12,America/New_York,1900502.5
72405,Washington National Airport,US,DC,38.85,-77.0333,5,America/New_York,1886378.5
72406,Baltimore-Washington International,US,MD,39.1667,-76.6833,45,America/New_York,1932781.4
72407,Atlantic City International,US,NJ,39.4667,-74.0833,23,America/New_York,1604102.4
72408,Philadelphia International Airport,US,PA,39.8667,-75.2333,6,America/New_York,1622833.7
72409,Lakehurst Naval Air Station,US,NJ,40.0333,-74.3167,31,America/New_York,1659263.4
72410,Lynchburg Regional Airport,US,VA,37.3167,-79.2,286,America/New_York,1633371.2
72411,Roanoke Regional Airport,US,VA,37.3167,-79.9667,358,America/New_York,1591121.4
72412,Raleigh County Mem Airport,US,WV,37.8,-81.1167,763,America/New_York,1576954.0
72413,Pikeville,US,KY,37.4833,-82.5167,209,America/New_York,1483851.6
72414,Yeager Airport,US,WV,38.3667,-81.6,299,America/New_York,1608842.6
72416,Town Hill,US,WV,38.98,-79.13,293,America/New_York,1783085.2
72417,Jennings Randolph Field,US,WV,38.8833,-79.85,606,America/New_York,1738365.9
72418,Wilmington / Duross Heights,US,DE,39.6787,-75.6066,24,America/New_York,1595974.3
72419,Jackson / Northwest Hills,US,MS,32.3348,-90.2225,104,America/Chicago,1250906.1
72420,Mansfield / Amoy,US,OH,40.8214,-82.5166,395,America/New_York,1818396.4
72421,Cincinnati/Northern Ky International,US,KY,39.05,-84.6667,273,America/New_York,1569258.4
72422,Lexington Blue Grass Airport,US,KY,38.0333,-84.6,299,America/New_York,1464343.4
72423,Standiford Field,US,KY,38.1833,-85.7333,151,America/Kentucky/Louisville,1973839.9
72424,Fort Knox,US,KY,37.9,-85.9667,230,America/New_York,1937743.7
72425,Tri-State Airport,US,WV,38.3667,-82.55,252,America/New_York,1569510.0
72426,"Wilmington, Oh.",US,OH,39.4167,-83.8167,317,America/New_York,1632202.4
72427,Jackson Square,US,TN,36.0231,-84.2331,263,America/New_York,1936518.2
72428,Port Columbus International  Airport,US,OH,40.0,-82.05,248,America/New_York,1751491.3
72429,Cox Dayton International,US,OH,39.9,-84.2167,308,America/New_York,1671154.5
72432,Evansville Regional,US,IN,38.0333,-87.5333,127,America/Chicago,1847306.1
72433,"Salem, Salem-Leckrone Airport",US,IL,38.6333,-88.95,175,America/Chicago,1812958.5
72434,Lambert-St Louis International  Airport,US,IL,38.75,-90.0333,184,America/Chicago,1764735.4
72435,Barkley Regional Airport,US,KY,37.05,-88.7667,125,America/Chicago,1693101.0
72436,Columbus / Flat Rock Park,US,IN,39.2619,-85.8963,200,America/Indiana/Indianapolis,1562692.3
72437,Terre Haute / Swalls,US,IN,39.4515,-87.3076,180,America/Indiana/Indianapolis,1974852.3
72438,Indianapolis International  Airport,US,IN,39.7167,-86.1167,243,America/Indiana/Indianapolis,1607682.0
72439,Springfield / Bando,US,IL,39.8442,-89.6781,182,America/Chicago,1881008.4
72440,Springfield-Branson National,US,MO,37.2333,-93.05,386,America/Chicago,1477670.4
72441,Fort Leavenworth / Beverly,US,KS,39.3683,-94.9147,235,America/Chicago,1622584.1
72442,Rolla / Vichy,US,MO,38.1274,-91.7695,350,America/Chicago,1621495.1
72443,Quincy / Burton,US,IL,39.9429,-91.1946,234,America/Chicago,1819014.7
72445,Columbia Regional Airport,US,MO,38.8167,-92.2167,271,America/Chicago,1666501.9
72446,Kansas City International Airport,US,MO,39.2972,-94.7306,313,America/Chicago,1620789.4
72447,Olathe / Clare,US,KS,38.8309,-94.8903,331,America/Chicago,1567454.7
72449,Rosecrans Memorial Airport,US,MO,39.7667,-94.0833,252,America/Chicago,1689894.4
72450,Wichita Mid-Continent Airport,US,KS,37.65,-97.1,406,America/Chicago,1907132.3
72451,Dodge City Regional Airport,US,KS,37.7667,-99.1333,791,America/Chicago,1785957.8
72452,Medicine Lodge,US,KS,37.2833,-98.55,469,America/Chicago,1784772.0
72455,"Fort Riley, Marshall Aaf Ft Riley",US,KS,39.05,-96.75,324,America/Chicago,1541747.1
72456,Topeka Billard Municipal Airport,US,KS,39.0667,-95.1333,269,America/Chicago,1584610.5
72458,"Concordia, Blosser Municipal Airport",US,KS,39.55,-97.65,453,America/Chicago,1579513.9
72462,San Luis Valley Regional,US,CO,37.4333,-105.8667,2297,America/Denver,1422580.7
72463,La Junta / La Junta Village,US,CO,38.05,-103.5097,1289,America/Denver,1577663.1
72464,Pueblo Memorial Airport,US,CO,38.2833,-104.5,1440,America/Denver,1558979.9
72465,Goodland Renner Field,US,KS,39.3667,-101.7,1114,America/Denver,1785041.2
72466,Colorado Springs Muni,US,CO,38.8167,-104.7167,1885,America/Denver,1604114.6
72468,Fort Carson,US,CO,38.7,-104.7667,1789,America/Denver,1590523.7
72469,"Denver / Stapleton International, Co.",US,CO,39.7833,-104.8667,1626,America/Denver,1696998.5
72470,Price Carbon County Airport,US,UT,39.6167,-110.75,1814,America/Denver,1902887.9
72475,Milford / Yellow Banks,US,UT,38.4266,-113.0125,1536,America/Denver,1680587.6
72476,Grand Junction Walker Field,US,CO,39.1333,-108.5333,1481,America/Denver,1988749.8
72477,Eureka / Eunice Place,US,NV,39.6042,-116.0051,1816,America/Los_Angeles,1672259.9
72479,Delta,US,UT,39.3806,-112.5077,1451,America/Denver,1792934.4
72480,Bishop Airport,US,CA,37.3667,-118.3667,1256,America/Los_Angeles,1368054.8
72481,Merced / Castle Air Force Base,US,CA,37.3667,-120.5667,57,America/Los_Angeles,1325567.3
72482,Leisure Town,US,CA,38.36,-121.94,34,America/Los_Angeles,1425495.4
72483,Sacramento Executive Airport,US,CA,38.5,-121.5,6,America/Los_Angeles,1442828.5
72485,Tonopah / Valley View,US,NV,38.0602,-117.0868,1655,America/Los_Angeles,1477989.7
72486,Ely Airport (Yelland Field),US,NV,39.3,-114.85,1907,America/Los_Angeles,1683189.9
72487,Caliente,US,NV,37.6,-114.5167,1333,America/Los_Angeles,1531975.3
72488,Reno/Tahoe International  Airport,US,NV,39.4833,-119.7667,1345,America/Los_Angeles,1568842.4
72491,"Monterey / Naf, Ca.",US,CA,36.6,-121.85,46,America/Los_Angeles,1230222.5
72492,Stockton Metropolitan Airport,US,CA,37.9,-121.2333,9,America/Los_Angeles,1377985.7
72493,Metro Oakland International  Airport,US,CA,37.7167,-122.2333,2,America/Los_Angeles,1353435.3
72494,San Francisco Airport,US,CA,37.6167,-122.3667,3,America/Los_Angeles,1342245.7
72497,Chico,US,CA,39.7954,-121.8584,73,America/Los_Angeles,1585248.8
72498,Cumminsville,US,NY,42.57,-77.72,201,America/New_York,1894710.5
72502,Newark Airport,US,NJ,40.6825,-74.16944,5,America/New_York,1732210.8
72503,LaGuardia Airport,US,NY,40.77917,-73.88,7,America/New_York,1749068.6
72504,Sikorsky Memorial Airport,US,CT,41.1667,-73.1333,3,America/New_York,1808498.2
72505,Islip / Lakeland,US,NY,40.7953,-73.1002,30,America/New_York,1770108.6
72506,Otis Air National Guard Base,US,MA,41.65,-70.5167,40,America/New_York,1938444.0
72507,Providence Green State Airport,US,RI,41.7333,-71.4333,17,America/New_York,1916364.0
72508,Bradley International Airport,US,CT,41.9333,-72.6833,53,America/New_York,1901162.1
72509,Boston Logan International,US,MA,42.3667,-71.0167,6,America/New_York,1994598.6
72510,Worcester / West Tatnuck,US,MA,42.2673,-71.8757,308,America/New_York,1958347.7
72511,Harrisburg / New Market,US,PA,40.2171,-76.8515,106,America/New_York,1639396.2
72512,Philipsburg / Beaver Mills,US,PA,40.8844,-78.0873,594,America/New_York,1706240.5
72513,Wilkes-Barre/Scranton International,US,PA,41.3333,-75.0667,293,America/New_York,1785328.0
72514,Williamsport-Lycoming County,US,PA,41.25,-76.9167,161,America/New_York,1753082.2
72515,Binghamton Regional Airport,US,NY,42.2,-75.15,499,America/New_York,1878540.9
72516,Bennington / Napoleon,US,VT,46.4944,-99.7601,604,America/New_York,1836473.3
72517,Lehigh Valley International  Airport,US,PA,40.65,-75.45,120,America/New_York,1704550.7
72518,Albany International Airport,US,NY,42.75,-73.1333,87,America/New_York,1976791.1
72519,Syracuse Hancock International  Airport,US,NY,43.1167,-76.1,125,America/New_York,1966945.8
72520,Greater Pittsburgh International,US,PA,40.4833,-80.0667,367,America/New_York,1878479.6
72521,Akron-Canton Regional Airport,US,OH,40.9167,-81.45,374,America/New_York,1865357.9
72522,Glens Falls / Dix Mobile Home Park,US,NY,43.3412,-73.6103,100,America/New_York,1549118.8
72523,"Dansville / Municipal, Ny.",US,NY,42.5667,-77.7167,202,America/New_York,1894356.7
72524,Cleveland-Hopkins International,US,OH,41.4,-81.85,241,America/New_York,1899742.9
72525,Youngstown-Warren Reg Airprt,US,OH,41.25,-80.6667,365,America/New_York,1928166.4
72526,Erie International Airport,US,PA,42.0833,-80.1833,223,America/New_York,1844661.0
72528,Buffalo Airport,US,NY,42.9333,-78.7333,221,America/New_York,1933465.3
72529,Greater Rochester International,US,NY,43.1167,-77.6833,170,America/New_York,1955574.3
72530,Chicago O’hare Airport,US,IL,41.9833,-87.9167,204,America/Chicago,1833845.9
72531,"Rantoul / Chanute Air Force Base, Il.",US,IL,40.3,-88.15,0,America/Chicago,1999876.5
72532,Greater Peoria Regional Airport,US,IL,40.6667,-89.6839,201,America/Chicago,1955840.9
72533,Fort Wayne International,US,IN,41.0,-85.0333,248,America/Indiana/Indianapolis,1768107.9
72534,Chicago Midway Airport,US,IL,41.7833,-87.75,189,America/Chicago,1813022.5
72535,South Bend Regional Airport,US,IN,41.7,-86.3167,244,America/Indiana/Indianapolis,1820545.5
72536,Toledo Express Airport,US,OH,41.5833,-83.8,208,America/New_York,1859774.7
72537,Detroit Metropolitan,US,MI,42.2333,-83.0,195,America/Detroit,1949746.2
72538,Copper Harbor,US,MI,47.4667,-87.8833,191,America/Detroit,1948702.4
72539,Capital City Airport,US,MI,42.7833,-84.5833,262,America/Detroit,1969306.3
72540,Spickard,US,MI,40.25,-93.7167,271,America/Chicago,1751538.2
72542,Burlington / Congers Mobile Home Park,US,IA,40.7832,-91.1255,213,America/Chicago,1902471.9
72543,Greater Rockford Airport,US,IL,42.2,-89.1,224,America/Chicago,1852324.7
72544,Moline Quad-City Airport,US,IL,41.45,-90.0167,180,America/Chicago,1769030.6
72545,Cedar Rapids / Konigsmark,US,IA,41.8851,-91.7123,265,America/Chicago,1987175.6
72546,Des Moines International,US,IA,41.5333,-93.6531,292,America/Chicago,1885574.5
72547,Dubuque Regional Airport,US,IL,42.4,-90.0333,328,America/Chicago,1874664.3
72548,Waterloo Municipal Airport,US,IA,42.55,-92.0667,266,America/Chicago,1904820.0
72549,Fort Dodge,US,IA,42.55,-94.1833,354,America/Chicago,1976477.9
72550,Omaha Eppley Airfield,US,NE,41.3,-95.9,300,America/Chicago,1802056.3
72551,Lincoln Municipal Airport,US,NE,40.8333,-96.7647,372,America/Chicago,1734376.5
72552,Central Nebraska Regional,US,NE,40.9667,-98.15,563,America/Chicago,1728275.4
72553,"Omaha, Ne.",US,NE,41.3667,-96.0167,399,America/Chicago,1806743.8
72554,Omaha / Offutt Air Force Base,US,NE,41.1167,-95.9,319,America/Chicago,1782374.9
72555,Burwell / Engle,US,NE,37.3874,-83.2616,383,America/Chicago,1444202.9
72556,Karl Stefan Memorial Airport,US,NE,41.9833,-97.4333,479,America/Chicago,1849113.0
72557,Sioux Gateway Airport,US,IA,42.3833,-96.05,335,America/Chicago,1915713.7
72558,Valley,US,NE,41.3167,-96.3667,350,America/Chicago,1794269.1
72561,Sidney Municipal Airport,US,NE,41.1,-102.9833,1315,America/Denver,1897050.7
72562,North Platte Regional Airport,US,NE,41.1167,-100.6667,847,America/Chicago,1995827.7
72564,Cheyenne Airport,US,WY,41.15,-104.8,1878,America/Denver,1839783.3
72565,Denver International Airport,US,CO,39.8667,-104.6667,1655,America/Denver,1712280.1
72566,Scottsbluff Heilig Field,US,NE,41.8667,-103.6,1209,America/Denver,1951945.9
72567,"Miller Field - Valentine, Ne",US,NE,42.8667,-100.55,789,America/Chicago,1926026.9
72568,Douglas Converse County,US,WY,42.8,-105.3833,1502,America/Denver,1996284.3
72569,Natrona County International  Airport,US,WY,42.9,-106.4667,1630,America/Denver,1982045.6
72570,Craig Moffat Airport,US,CO,40.5,-107.5167,1888,America/Denver,1701970.0
72572,Salt Lake City International  Airport,US,UT,40.7833,-111.9667,1288,America/Denver,1948562.5
72574,Rock Springs-Sweetwater Co,US,WY,41.6,-109.05,2060,America/Denver,1798567.7
72575,Ogden-Hinckley Airport,US,UT,41.2,-112.0167,1362,America/Denver,1985448.3
72576,Lander Hunt Field,US,WY,42.8167,-108.7333,1703,America/Denver,1936166.4
72577,Jackson Hole / Moose,US,WY,43.6073,-110.7378,1966,America/Denver,1831107.1
72578,Pocatello Regional Airport,US,ID,42.9167,-112.6,1356,America/Boise,1934497.4
72580,Lovelock / Granite Point,US,NV,40.0664,-118.5652,1191,America/Los_Angeles,1653066.3
72581,Wendover / Air Force Auxillary Field,US,UT,40.7333,-114.0333,1291,America/Denver,1856764.6
72583,Winnemucca Municipal Airport,US,NV,40.9,-117.8,1312,America/Los_Angeles,1758965.4
72584,Susanville / Johnstonville,US,CA,40.3757,-120.5727,1265,America/Los_Angeles,1657521.3
72585,Hayward / Russell City,US,CA,37.6589,-122.1218,16,America/Los_Angeles,1347157.7
72586,Gooding / Fuller,US,ID,42.9172,-114.7652,1138,America/Boise,1955321.6
72591,Red Bluff Municipal Airport,US,CA,40.15,-122.25,106,America/Los_Angeles,1623980.0
72592,Redding Municipal Airport,US,CA,40.5,-122.2833,153,America/Los_Angeles,1662877.5
72593,Salinas / Spreckels Junction,US,CA,36.6628,-121.6064,26,America/Los_Angeles,1238354.1
72604,"Franconia, Nh",US,NH,44.2167,-71.75,0,America/New_York,1693004.1
72605,"Concord, Concord Municipal Airport",US,NH,43.1833,-71.5,105,America/New_York,1992232.6
72606,Portland International  Jetport,US,ME,43.65,-70.1333,23,America/New_York,1693335.1
72607,Bangor / Martells Mobile Home Court,US,ME,44.8074,-68.8281,59,America/New_York,1856736.4
72611,Lebanon / West Lebanon,US,NH,43.6261,-72.3042,184,America/New_York,1615293.1
72612,Newport,US,VT,44.9333,-72.2,233,America/New_York,1753577.9
72613,Mount Washington,US,NH,44.2667,-71.3,1909,America/New_York,1712559.3
72614,St Johnsbury Fairbanks,US,VT,44.4167,-72.0167,212,America/New_York,1705387.5
72616,Berlin Municipal Airport,US,NH,44.5833,-71.0167,353,America/New_York,1753939.0
72617,Burlington International,US,VT,44.4667,-73.15,102,America/New_York,1679518.1
72619,Greenville,US,ME,45.463,-69.5516,427,America/New_York,1892642.7
72622,Harrietstown,US,NY,44.38,-74.19,507,America/New_York,1646496.1
72628,K. I. Sawyer Air Force Base,US,MI,46.34,-87.38,372,America/Detroit,1827826.4
72634,"Gaylord, Mi.",US,MI,44.9167,-84.7167,446,America/Detroit,1712876.5
72635,Gerald R. Ford International,US,MI,42.8833,-85.5167,242,America/Detroit,1962411.8
72636,Muskegon County Airport,US,MI,43.1667,-86.2333,191,America/Detroit,1982318.1
72637,Flint Bishop International  Airport,US,MI,42.9667,-83.0833,238,America/Detroit,1979776.3
72638,Roscommon County Airport,US,MI,44.35,-84.6667,351,America/Detroit,1653500.7
72639,Alpena County Regional Airport,US,MI,45.0833,-83.5667,210,America/Detroit,1757913.2
72640,Gen Mitchell International Airport,US,WI,42.955,-87.9044,211,America/Chicago,1941564.0
72641,Madison Dane County Rgnl,US,WI,43.1333,-89.0167,263,America/Chicago,1956244.0
72642,Acacia Falls Mobile Home Court,US,WI,43.78,-87.85,228,America/Chicago,1896519.8
72643,La Crosse Municipal Airport,US,WI,43.8833,-91.25,199,America/Chicago,1746933.2
72644,Rochester International Airport,US,MN,43.9,-92.5,401,America/Chicago,1699940.0
72645,Austin Straubel International  Airport,US,WI,44.4833,-88.1333,212,America/Chicago,1942865.7
72646,Wausau / Wausau Junction,US,WI,44.9263,-89.627,366,America/Chicago,1913766.9
72648,Escanaba,US,MI,45.75,-87.0333,180,America/Detroit,1766146.3
72650,Spencer / Birchwood Estates,US,IA,43.1667,-95.15,408,America/Chicago,1540045.0
72651,Sioux Falls Foss Field,US,SD,43.5833,-96.75,436,America/Chicago,1992538.1
72652,"Pickstown, Sd.",US,SD,43.0667,-98.5333,453,America/Chicago,1956351.9
72653,Chamberlain Municipal Airport,US,SD,43.7667,-99.3167,517,America/Chicago,1868746.6
72654,Huron Regional Airport,US,SD,44.3833,-98.2333,393,America/Chicago,1976770.3
72655,Saint Cloud / St Cloud / Cable,US,MN,45.5466,-94.0599,314,America/Chicago,1818368.8
72656,"Winner, Bob Wiley Field Airport",US,SD,43.3833,-99.8333,619,America/Chicago,1984349.9
72658,Minneapolis-St Paul International,US,MN,44.8667,-93.05,256,America/Chicago,1778037.2
