source,target,weight
1605,1986,97.27654778865343
1606,1943,30.663412779933633
1607,2155,67.48456054814491
1607,2636,58.410496555546395
1608,1828,44.44297166395675
1610,1908,27.6480276338501
1610,2070,31.62466992889255
1610,2311,34.4972171772648
1611,2432,21.634461613206557
1612,2386,43.737992238940464
1614,2206,30.509830454832404
1615,1975,28.56097146246974
1616,1952,41.429505321807
1616,2162,45.083376911542935
1617,2275,36.611855210900984
1617,2357,55.832466371713934
1618,2032,43.101156389807166
1618,2187,68.10445002094191
1619,1794,72.31062369173348
1619,2223,40.10124532776585
1620,1843,43.83810341591665
1621,1660,41.05224707170794
1621,1848,20.731028520710172
1622,2108,28.319582151783862
1622,2163,53.84952456813536
1622,2431,57.01373217556073
1623,1972,41.55184009137156
1623,2520,77.94767110244042
1624,1923,54.296217332126574
1624,2694,27.811984555984417
1625,1762,75.06170131255055
1625,2045,61.98828912755697
1626,1968,44.593877729641605
1627,1784,58.55490968500686
1628,1875,22.94228242719815
1628,2284,21.07005740948707
1629,2246,37.032320882665715
1632,1669,56.71568192229716
1633,2123,28.0854540699755
1633,2440,39.52087033034261
1634,1656,53.668710548473825
1634,2138,38.591523581904575
1635,2071,27.067648997471156
1636,1875,14.287039166124863
1636,1959,14.623141292528205
1637,1730,44.488959508750376
1637,1806,18.197536506106964
1638,2254,145.0454859729128
1638,2295,43.722642348825076
1638,2318,67.78475157802836
1638,2417,82.15346184715256
1639,2284,33.331057658937716
1640,1819,49.89170212377962
1641,2669,20.35193782614795
1643,2190,37.5685787559618
1643,2266,32.778117631149655
1644,2113,115.93924743873603
1645,2237,41.524922666600794
1646,1713,41.99059606716213
1646,1745,47.23384843000297
1647,2136,30.790155253398684
1650,1887,49.242126921541406
1652,1658,57.9356426706278
1653,1962,69.62865122180177
1653,2036,24.993089447618452
1653,2481,27.266172547139885
1656,2138,48.60426611760867
1657,1990,38.48263361790704
1657,1992,22.547981514333635
1658,2243,57.35748775308868
1659,2390,45.28073903807959
1659,2674,51.519951604184094
1660,1848,20.56805713332236
1660,1920,38.57687667071755
1660,2522,65.03238635065162
1661,2397,27.547566011333064
1662,2020,68.89988394842081
1662,2584,69.85298257619569
1663,1898,55.78609242924409
1663,2227,37.00719612636922
1663,2623,48.33854600044392
1664,1718,49.89723161477274
1665,1915,85.40726230536409
1666,1758,49.725068513097575
1666,2011,41.96550594131458
1666,2483,37.908205373374216
1667,1721,44.91968946823577
1667,1827,73.81889544496023
1668,2014,78.53489253873754
1669,2595,44.36485438502929
1669,2615,38.48342511824927
1670,1948,44.98620596557123
1671,2345,36.49983224019113
1673,1850,70.79192656649593
1673,2542,72.24550384068876
1674,2016,34.69232580606141
1675,2054,30.20351958339477
1675,2510,47.56293287510972
1676,2103,39.37863588445451
1677,2296,56.424969406473515
1677,2580,66.56519765551607
1678,1867,41.446904426291816
1678,2334,31.978719563845456
1678,2524,55.418884317644824
1679,1970,22.92541731172224
1679,2098,51.28918256085184
1680,2351,71.33830785684796
1680,2584,95.33952842175518
1681,2080,46.528488302144204
1683,1760,46.67647517979143
1683,2507,63.66100095623056
1683,2562,50.367337463862626
1684,2286,21.83849960668638
1684,2387,21.78642264984192
1685,2247,13.885007799943953
1686,1762,27.148471796207957
1686,2085,70.86658525967377
1687,1882,72.8046748173998
1688,2355,62.4970677694673
1688,2622,36.39230473058539
1689,1760,53.787686555902525
1690,1881,48.11235846683547
1690,2008,50.814048736663885
1690,2164,38.790125884069326
1691,1761,78.35555891710464
1691,2626,72.9809371407837
1692,2048,35.149322758328346
1692,2265,40.18612065871598
1693,1835,52.47666234593632
1693,2716,63.63701880268793
1694,2305,47.86830910468593
1694,2419,44.046851842546836
1694,2635,51.480897829282554
1695,2553,146.83283194296558
1695,2701,159.82111096062064
1696,1963,69.42832683937918
1696,2459,60.38945166233413
1697,2340,87.39215244487562
1697,2413,27.351100261757377
1698,2333,64.61963640420105
1700,1892,44.03153814077573
1700,2465,46.8031728850068
1701,2105,23.08592530689193
1701,2494,46.87244131495372
1702,2439,31.670798923384766
1703,2031,73.68635183848608
1704,2601,51.01222520025196
1706,1885,43.832715993443486
1706,2156,38.98463155607851
1707,2130,44.694326420623376
1707,2216,32.49133627002352
1708,2249,69.83873209466687
1710,2230,33.40122712446309
1711,1755,21.94944498242368
1711,2003,9.267714983489784
1711,2372,17.121831889907313
1712,2012,57.903548335926466
1712,2194,45.89685461938309
1712,2419,56.65322190883632
1713,2692,34.44993873667456
1714,1895,56.13055364664541
1714,2203,49.17277164869386
1715,1764,59.39448537300329
1715,1863,91.12160274066332
1715,1964,104.45334173903218
1717,1847,32.49789107922597
1717,2411,58.22787094745317
1717,2466,49.22862097380099
1719,2024,42.023170895232205
1719,2221,57.486375541885614
1720,1832,49.13528682176815
1720,1840,39.58034865980097
1720,1930,38.16703478344556
1721,1782,22.72815151138173
1721,2181,25.331099359095514
1722,1725,39.100216130108535
1722,2207,40.75174590007321
1722,2373,34.095974548710196
1723,1958,44.887960557217866
1723,2438,37.336818390146504
1724,2368,22.327984349390707
1725,2016,38.616829527741295
1726,1931,51.48501954270735
1726,2029,51.15830723909644
1726,2581,35.31406927290016
1727,2725,66.19371821611107
1728,1797,30.053956094691817
1728,1974,17.301209020869486
1730,1806,44.4495513338769
1731,1995,94.597316107144
1732,2136,60.67339291228291
1732,2436,56.63667582467445
1733,2619,12.789041280051109
1733,2695,17.31033250660818
1736,2064,36.15756873307007
1737,2211,60.48579625638071
1737,2403,43.53942772418689
1737,2664,34.76824278167311
1738,1984,11.339518155656222
1738,2000,20.570200955725564
1738,2026,17.7990065614568
1739,2150,58.014311290105745
1739,2258,39.566233501257095
1740,2141,63.53820960297255
1740,2261,15.211491880660514
1741,2320,74.7344329215864
1742,1856,35.96465145465547
1743,2092,14.262716120988266
1743,2510,40.52039192023396
1743,2531,29.812553193955303
1744,2255,33.42371437772732
1744,2299,83.71528076757505
1744,2530,83.04251211667543
1745,2484,41.024071976282606
1745,2692,42.374154636897266
1746,2631,51.57709421989862
1748,2055,55.99032738013582
1748,2146,36.1690646488522
1749,1843,53.948151764493105
1749,1862,34.556144577222895
1750,1810,50.605130159566336
1751,2529,82.01913306327744
1753,1769,24.019074852119136
1753,2058,32.06334954790719
1753,2246,42.31478091518404
1753,2420,19.989114210095725
1754,2682,44.97347581338252
1755,1911,24.802412682584816
1755,2308,35.933206025369486
1756,1846,36.78847759122784
1757,1927,46.11713308496614
1758,2054,55.70417829618167
1758,2483,20.911002001747352
1761,2012,38.41589902854133
1762,2045,40.711954172763626
1763,2112,25.78658599587916
1764,1863,39.688946278139746
1765,2005,29.90959052133029
1766,1900,55.55101208823287
1766,2544,66.12863120025712
1767,2236,40.41800345943034
1767,2358,33.3077170658911
1768,1852,27.20238721799634
1768,1966,28.218377824420436
1769,2246,47.02945176332461
1769,2420,43.720066083639225
1769,2480,34.24900541752493
1770,2235,43.61811717896726
1771,1913,83.55616563075078
1772,1870,43.06892893436768
1772,2099,35.812797810930356
1773,2451,34.77610568838631
1774,2037,27.211188129998416
1774,2660,20.2482769696908
1775,1780,109.96702889509879
1775,2540,184.86312585358172
1776,2315,66.86377551411888
1776,2340,113.56667681772909
1777,2088,61.97670899743966
1777,2214,92.87484223422734
1779,1988,44.08758505501009
1779,2335,37.589975861961875
1780,2540,105.33269318833825
1782,2181,17.967557466758862
1785,2091,63.94041292285021
1785,2465,55.404597930153045
1786,1934,36.43881437522604
1786,2062,40.46845674665814
1787,1929,39.83699957116152
1787,1946,41.839077172356454
1787,2189,36.38557488721494
1788,2001,12.103658349732013
1788,2047,31.55681874111274
1788,2129,22.512229010200656
1788,2158,27.243005521455252
1789,2077,9.59300079231854
1789,2349,9.35576948167453
1791,2306,47.893520879772645
1791,2712,34.23071350142731
1794,2223,77.46765098974478
1795,2053,13.526626510731017
1795,2288,63.01240338764539
1795,2328,49.527333359705274
1795,2597,22.66877966056806
1796,2050,25.914222495602296
1797,1974,16.485620915394048
1798,2703,78.0190102351843
1799,1825,38.93779391199882
1799,2025,43.191693464675346
1799,2185,50.7479323791619
1800,2254,105.60181750538068
1801,2462,14.638685873519792
1802,2492,0.0
1803,2512,24.67412342945405
1805,1932,34.358828546697964
1805,2352,33.217384004464705
1805,2632,51.12949146675026
1807,2109,27.685125771577628
1807,2304,55.535957546199384
1808,2217,59.154602839869874
1808,2521,49.483502675616606
1809,2533,34.41770053150144
1810,2359,23.805344550829282
1810,2634,13.498574537834694
1811,2614,33.33631101638264
1812,2247,37.829935782982304
1813,2590,102.09528475622923
1814,2287,29.78598299914754
1814,2353,23.850286124627985
1815,2255,85.68168506138021
1815,2350,91.87178644234908
1818,2066,52.589355702639054
1820,2149,46.97056229496185
1821,2553,51.106835947830646
1821,2566,45.434011270546705
1821,2590,66.1431777386242
1821,2701,46.58031659686554
1822,2226,28.24916258699934
1823,2238,15.801351894489054
1823,2541,41.00139853872291
1825,1891,26.384418634111835
1825,2025,34.05156131972638
1829,2059,51.56004843405328
1829,2140,41.28858416740192
1830,2096,33.341423858968966
1830,2498,27.205975600638
1831,2683,51.69242687851889
1833,1893,60.75508122034545
1833,1991,35.95424246058877
1834,1893,44.32064639359489
1834,2356,49.5057746138549
1836,2064,57.005905983336966
1836,2687,25.80141831068617
1837,2108,51.43712588125331
1837,2431,56.03348483332075
1839,1849,35.23387482217044
1839,1930,27.278283610003324
1839,2633,22.153502888915412
1841,1854,48.49189117725838
1842,1947,79.66423888267164
1842,2041,62.60122449095424
1842,2193,157.14287351380383
1844,2293,50.89741516679311
1844,2384,41.58554093247123
1844,2592,35.09660410343037
1845,2113,129.7320780941072
1848,1920,53.89089229224957
1849,1930,19.45773166632702
1849,2352,35.854562895466096
1850,1963,62.402499879407955
1850,2459,61.552354072574936
1852,1881,15.378185385023263
1852,2307,16.796702652657334
1853,2120,34.95515350746336
1853,2302,25.20544061995947
1854,1919,54.31012880804713
1856,2243,43.94049631733829
1857,2014,29.866262701831506
1858,1953,21.330563968472223
1858,2256,56.870214185520844
1860,1876,80.94875830466965
1860,2140,62.92139749174369
1861,1867,52.40308277714347
1861,2222,47.35820382041706
1861,2383,56.336352171745716
1862,2188,37.59997273734004
1864,2401,48.74770655561408
1864,2410,24.17885841031028
1865,1960,61.69007856481237
1865,2203,65.31419908736277
1866,2360,26.495138347202584
1868,2376,28.738209263406013
1868,2494,60.58264946112835
1869,2137,16.231090960852836
1869,2475,31.741919931708377
1871,1939,48.97607294124243
1871,2133,34.19920687200222
1871,2588,13.751868800744939
1872,2120,18.54093089030754
1872,2296,58.87025023662537
1872,2302,39.8170502781491
1873,2385,48.57355124946408
1873,2409,21.66831096471353
1874,2484,41.560807829307684
1875,1959,16.01885316631865
1877,1967,79.50139440118619
1878,2354,50.40903746123095
1878,2459,47.88045707465657
1879,2378,42.18057281809138
1880,2232,35.64529284723426
1880,2260,37.623797697251106
1880,2368,34.5185187803591
1880,2456,33.89083087744277
1881,2164,50.843708146286836
1881,2307,29.879007345389265
1882,2500,35.844900293455495
1882,2575,27.596284924268886
1883,2337,27.08542242024475
1884,1969,36.541734537168644
1884,2119,41.58235875933847
1885,2156,61.655733047504775
1886,2508,42.375943581276246
1886,2545,48.38958922457006
1887,2390,49.489680372569254
1889,1958,30.905946258346738
1889,2059,47.68828083631562
1890,2503,27.321686186703776
1891,2025,33.102428425316
1893,2356,58.12550851551611
1894,1918,51.12550649532731
1895,2028,53.052058898702995
1895,2399,44.228330361368734
1896,1914,47.44104415868808
1896,1974,38.16180865072247
1897,2438,47.65268004822795
1898,2227,60.74106549843559
1900,2544,78.54922682407525
1901,2126,32.014591585600506
1902,2030,42.971605673732626
1903,2160,134.51123216227958
1903,2279,126.90293673366709
1905,2224,51.639372741785714
1907,1917,23.095538006519572
1907,2245,30.034090547786995
1907,2697,34.786833139658874
1908,2070,25.680244548893175
1908,2311,30.332310803030683
1909,2381,28.381332433237322
1910,2021,51.64825583999955
1910,2309,41.393739692117066
1911,2308,28.885180754908447
1912,2224,68.08290978242266
1914,2309,47.49806031060518
1915,2013,35.256002883906035
1915,2339,35.790614892222365
1915,2672,63.031060894942804
1915,2726,35.33855720345266
1916,1936,49.90863957923021
1917,2197,60.954732681646405
1917,2204,50.3751629127631
1917,2697,50.44019638194897
1919,1994,27.810183372860962
1919,2008,65.35805208213073
1919,2614,43.456873119637265
1920,2220,62.6859329289116
1922,2485,45.9385742207478
1922,2526,46.752567069955205
1923,2694,48.5996651277438
1924,1950,37.045282314595845
1926,2603,49.47242793847894
1928,2418,36.684614811243144
1929,2047,24.194078822173925
1929,2158,39.10693188190559
1929,2189,40.32420090813281
1931,2029,31.852052083978204
1932,2632,36.30273527181344
1933,1978,36.10848830180515
1933,1987,34.07623258401684
1934,2062,46.849251662814616
1934,2161,27.75690002429181
1935,2389,42.37430942013942
1936,2058,28.640146705956354
1937,2632,63.13814890330323
1938,2153,29.930326046990224
1938,2678,12.008455622862353
1940,2374,61.83699474597763
1942,2143,57.7901361793352
1943,2505,31.915705753167387
1944,1956,51.41146433182061
1944,2292,26.198766016924846
1946,2273,49.652935081034755
1951,1953,64.60060904975806
1954,2433,18.182624543246426
1957,2218,58.89970982158466
1957,2512,48.825925156647564
1958,2059,47.40553077195498
1959,2199,45.63236813611611
1961,2274,58.86220178147735
1961,2624,15.575180271005319
1962,2481,71.03361174393623
1964,2315,119.4774115019101
1969,2027,32.34827394499861
1972,2520,106.18577370468964
1973,2489,13.307853295750286
1975,2183,48.92252088597154
1976,2181,10.903466504261628
1977,1982,23.92964489579935
1977,2479,14.966310402135194
1979,1987,37.53451441030688
1979,2009,20.698018176556285
1980,1985,21.949532101338455
1980,1997,2.8084619891279767
1980,2601,29.565952349117385
1981,2476,14.635447057373423
1981,2574,23.791864571826757
1982,2479,11.270738026184683
1983,1998,17.173272655680535
1983,2042,34.180980170554996
1984,2000,9.580882846625357
1984,2026,9.246359222302802
1985,1997,24.74831720599267
1985,2601,22.008161830452163
1987,2009,55.39364885830214
1988,1989,37.782031518101206
1990,2182,37.12759567168488
1991,2034,42.70986243271243
1992,2182,32.60230207600347
1993,2574,29.667205443209966
1994,2614,42.81589296766835
1995,2023,55.06436905990326
1996,2269,12.806331189320098
1996,2271,31.858192696442693
1997,2601,31.341341745513215
1999,2391,89.8311978993894
2000,2026,12.322105774106037
2001,2129,17.56926452868252
2001,2406,29.66901904246651
2002,2264,36.4266731843556
2002,2429,87.23440297920409
2003,2372,11.050043626567437
2004,2206,17.5891562837417
2004,2658,25.943921196182238
2006,2065,20.253049151891894
2006,2174,31.67695126145206
2006,2366,31.408574458024702
2010,2272,52.97304403807911
2010,2477,60.76143598448295
2010,2623,62.346804577560114
2011,2483,35.138630358921674
2011,2511,31.536794303072046
2013,2339,38.61333067515231
2015,2040,96.55307980439802
2016,2207,36.2093089663326
2017,2400,70.92439429418249
2018,2210,21.511671305492165
2018,2654,36.74296121556812
2019,2497,35.60742321426629
2019,2660,39.41789572718232
2021,2516,26.65644819804679
2022,2153,40.888814489696344
2022,2645,22.97854449389797
2028,2067,59.28923334290347
2028,2234,41.43542887818871
2032,2343,46.813602838812514
2033,2239,86.27654942046225
2034,2444,69.93870704831238
2035,2226,56.11257290881446
2036,2481,51.5670274437908
2037,2660,40.825091410199754
2038,2513,20.607604917279414
2043,2405,28.682963604435816
2043,2528,34.21037404264918
2043,2554,5.899922868011653
2044,2060,13.832130190712187
2044,2097,42.48328975184876
2044,2542,69.31213438129726
2046,2668,48.75788559134993
2047,2158,27.825772431848105
2048,2048,0.0
2048,2204,42.59056325372632
2049,2283,36.589867140461386
2049,2448,13.031387942568195
2050,2291,30.578413999200922
2052,2450,41.74463830988876
2053,2344,33.94692196667843
2053,2597,11.947985274007713
2054,2278,27.408550030060255
2055,2305,61.791029359269565
2055,2416,98.58433824719668
2055,2635,44.27382241049573
2056,2081,67.63957169278595
2056,2522,66.56162987316806
2057,2094,53.546551484682894
2058,2420,20.642286462937463
2059,2291,53.74487136911052
2060,2097,52.97344590880539
2060,2542,60.494616656549816
2061,2720,25.88584663320829
2062,2095,39.7625918291326
2062,2161,55.65112622713537
2063,2392,36.079089482304035
2064,2687,47.20934607581923
2066,2436,48.82422309357428
2067,2234,21.29082531772887
2071,2199,28.67048365221376
2072,2137,27.5616407059035
2072,2475,31.69924260079391
2073,2355,66.99588676704165
2074,2097,18.029909128106812
2074,2390,42.42923995919485
2076,2316,55.576365081185564
2077,2349,16.132852038441015
2077,2656,39.32572147623379
2078,2154,46.11614898842573
2078,2212,42.39312858037558
2078,2373,36.78353997435275
2082,2509,57.56932892457452
2083,2388,105.57311647171487
2085,2155,24.362315780140722
2086,2268,88.00477743095405
2086,2277,77.60067456100651
2087,2198,29.72719057009683
2087,2294,19.73794584180742
2087,2326,13.135127556798615
2088,2288,57.69067374025779
2088,2597,67.29799260505011
2089,2118,6.03779722051204
2090,2187,52.15794087645316
2090,2383,53.53333248191476
2092,2455,17.933223452309825
2092,2531,25.351714164654986
2093,2371,51.27913934393563
2094,2524,39.580804887356635
2095,2525,64.93749374213009
2096,2242,31.226794311503454
2097,2390,31.02664954225229
2098,2548,37.51679216216505
2100,2298,48.1816338665542
2100,2332,42.83059301706447
2100,2706,65.31308330920615
2102,2227,48.567655802968275
2102,2470,47.65391356603823
2107,2113,111.04532591480164
2108,2431,54.05941265450982
2109,2304,35.43605715197172
2110,2322,17.1718446233686
2111,2323,21.42223571309392
2111,2560,47.56217840987377
2114,2430,32.66882783399058
2115,2440,69.60061332326066
2116,2170,56.133221646293634
2116,2523,43.35401587116622
2117,2151,42.919602745779
2117,2202,72.27656007600835
2119,2460,47.50758597634859
2119,2471,55.993706301973425
2120,2302,23.45893365180106
2121,2263,43.350021695755736
2122,2213,43.61164520009548
2123,2440,67.49349439054072
2125,2444,32.76352452373864
2125,2446,54.913831090077885
2128,2501,48.87338400010634
2129,2406,27.37842994886041
2129,2452,20.883372857830704
2133,2588,22.81501052249288
2135,2425,27.850029819709942
2136,2156,69.73755957105986
2137,2475,26.244968566529412
2141,2261,48.45685193274744
2142,2277,61.57757187728646
2144,2394,56.56099995069165
2145,2557,186.8911271483584
2146,2305,55.327288707905474
2147,2205,14.940413980442479
2149,2280,36.357856692331794
2150,2403,39.23381881109247
2151,2539,57.667990189643646
2153,2678,41.25318430327772
2154,2469,24.091266680009884
2157,2464,43.72453365728282
2158,2189,36.304115499258565
2158,2437,26.316425118626448
2159,2242,33.61861781197019
2159,2474,25.985447104160855
2160,2279,105.63311532231026
2160,2297,105.30145647942763
2162,2174,45.75014834532995
2163,2312,54.08630875453913
2163,2356,57.4155177786581
2165,2281,17.44061161037783
2167,2422,50.017516119016456
2168,2192,70.2597920305154
2169,2184,16.777794362792022
2169,2221,33.182395798458366
2170,2257,50.17901099428483
2170,2519,33.574599365414166
2171,2397,37.9650801490472
2172,2434,34.348368395763316
2172,2573,21.565006530081874
2173,2502,21.85821617554373
2173,2563,47.736109030256564
2174,2366,24.131141490024138
2176,2302,61.47880960232651
2178,2434,37.95338864221663
2179,2258,25.09734413926714
2180,2354,46.13027977523639
2182,2361,32.37227645993251
2184,2221,16.586402160982008
2185,2354,22.900656238108713
2187,2217,60.874722523206025
2187,2521,53.967020856852685
2190,2266,31.62372258282288
2191,2248,48.48985657842734
2191,2250,46.26997920593626
2191,2251,19.94119756285439
2194,2617,52.18638312957654
2195,2287,52.53402071346997
2195,2353,43.97696034072316
2195,2654,54.20777019588596
2196,2383,31.932962610996448
2198,2294,10.214151047743348
2200,2578,31.878692013896753
2201,2545,35.9215957998323
2201,2609,25.708588608998323
2201,2628,25.661804765196536
2202,2375,25.343990361291645
2205,2709,99.28249332455302
2208,2327,48.717248997769076
2208,2377,50.84078268792705
2209,2275,35.99709765155726
2209,2332,28.36663358166578
2210,2337,47.310859100264985
2210,2654,29.73089270233284
2211,2271,24.276620702796503
2211,2664,27.035845607064584
2212,2373,52.88068455517052
2215,2453,10.485258325161059
2215,2515,20.533778364209795
2216,2244,47.08996330459616
2217,2428,18.81142136925521
2217,2521,16.587163333122547
2218,2512,68.01134459071478
2219,2325,52.294808666817815
2219,2486,60.48796660393852
2222,2383,30.94055811256938
2227,2623,73.40115425092318
2228,2365,59.346811523502595
2228,2696,102.993998792398
2229,2401,44.823559199677874
2230,2345,41.330367263437424
2230,2482,42.041648960286885
2231,2478,40.58921907782206
2232,2456,25.461201892047235
2233,2273,66.1999452044536
2233,2443,26.73238503930232
2236,2358,47.84391412002418
2238,2257,47.062619500037485
2238,2541,44.83003516818616
2240,2433,41.97402241148054
2240,2442,28.609087201186675
2242,2474,26.850045930549133
2243,2475,58.15964658630851
2244,2428,46.53196041143878
2245,2697,32.355768087494674
2250,2251,47.043766712394536
2252,2547,25.310851637737205
2253,2604,43.80822930265211
2255,2530,65.64935021347296
2258,2723,57.4276874060185
2259,2543,25.443856303762452
2260,2456,46.301728311670885
2262,2625,56.00024332331656
2264,2657,55.62555197677166
2265,2712,51.03339983080795
2267,2548,39.885670198397584
2269,2271,28.24182453148318
2271,2664,42.870786269234685
2272,2510,55.81170712617909
2274,2624,45.83755948407733
2275,2357,43.143196036002784
2276,2341,35.438490180062914
2279,2297,26.07010918759457
2282,2325,49.10545305337065
2283,2366,39.63486114917999
2285,2574,44.449844805355156
2286,2387,30.922619079148333
2287,2337,8.88376796405182
2287,2353,42.452286625738786
2287,2654,21.202696470027533
2288,2597,62.09583910105944
2290,2454,12.727857885915286
2290,2487,21.17645493395115
2291,2324,51.347798285816225
2295,2318,67.0849207479475
2295,2417,67.88166297554845
2296,2580,69.3252389335997
2298,2332,11.89965941285646
2298,2717,39.33330794641867
2300,2324,63.25637763072887
2301,2399,54.635072908545794
2301,2453,29.688895248145137
2301,2515,19.238521849100305
2303,2310,21.17868519304903
2306,2712,46.69825168831237
2308,2406,40.6890204160257
2312,2356,25.855512759808082
2313,2348,51.838405339554505
2314,2329,25.959125698635805
2315,2340,93.62247644587474
2317,2404,46.355420097681176
2318,2417,23.75434600168169
2319,2533,38.41787486542757
2321,2491,65.14343702534116
2321,2576,65.83475702529277
2322,2330,41.726847394926644
2323,2560,49.46453771690286
2325,2486,61.52256201576829
2327,2676,44.40025506777878
2330,2470,37.73079605637125
2331,2594,81.86012886708244
2334,2524,58.800268991187465
2336,2693,47.72994929473725
2336,2713,20.450797190530093
2337,2654,17.72920174891196
2338,2477,56.154692015255414
2339,2726,37.30165891197265
2344,2597,26.921415462551657
2345,2435,52.536532058511
2349,2394,57.44631298520518
2351,2584,53.55374763677415
2352,2377,26.68980367111999
2358,2397,51.517603283804824
2359,2605,57.500157124101655
2359,2634,21.389110569868173
2361,2375,35.37798384348014
2362,2449,71.50347400540528
2364,2717,61.33116689507725
2365,2696,77.79491140180238
2365,2710,62.4426848938246
2371,2405,41.883857129415134
2376,2494,46.60922210041132
2376,2630,51.62681758594758
2379,2407,15.120869924893698
2380,2591,22.35973469686758
2380,2647,24.123220664235216
2381,2720,53.468619285199296
2384,2716,58.249842230272336
2389,2435,49.56159003277122
2389,2536,50.58684067768201
2396,2455,14.968083453289848
2401,2410,48.988762822158385
2405,2528,34.226987196454324
2405,2554,33.58190051553873
2411,2466,15.589906298205298
2412,2422,30.218929937841363
2415,2687,53.27065286461578
2415,2691,26.648562372792178
2423,2424,49.52720180630241
2426,2458,78.87441653380354
2427,2544,48.52665857189302
2428,2521,34.9078769597117
2429,2461,37.03530146248735
2437,2514,17.51008968861209
2438,2720,52.4694067986863
2439,2631,49.131677026412575
2444,2446,81.47010002471664
2450,2587,23.721541231137234
2450,2626,35.692599054107234
2450,2655,66.30364283567265
2452,2503,23.10281658121267
2453,2515,10.573210396182724
2454,2487,32.23274974979745
2455,2531,30.19547072576736
2456,2620,49.01688517731275
2457,2537,28.702359041488855
2465,2536,37.299340018736636
2468,2682,58.688227188646835
2469,2728,28.881491198975063
2472,2499,8.937703461639302
2473,2638,14.510400909405458
2476,2574,19.496360585099936
2477,2715,19.124512031036044
2479,2636,50.42957096522231
2480,2532,49.35251687397228
2489,2628,30.04352629290593
2490,2496,25.739237257894814
2492,2492,0.0
2493,2495,28.64534463371981
2494,2518,48.64158854734592
2495,2685,50.33846871350039
2497,2518,44.58016572435327
2500,2575,48.19509068878839
2501,2579,35.51756549933728
2502,2563,39.920149829055156
2504,2662,59.9515654430066
2504,2721,44.9989668344855
2507,2562,69.20804999570296
2514,2694,35.18560675979234
2517,2728,31.50491174482701
2519,2523,38.11041926342388
2535,2699,15.919357538766493
2535,2719,14.366423393419927
2537,2604,79.71185985411016
2545,2609,41.06586644298563
2547,2555,21.063470372025517
2547,2607,22.27362233298235
2552,2670,47.54370331002793
2553,2701,51.43650072334477
2555,2607,19.898450119830688
2555,2650,17.858882416405535
2565,2611,131.94480753545818
2567,2718,36.023228641918394
2570,2643,9.201391103854348
2570,2659,17.146256571735627
2572,2598,19.452279431945282
2572,2707,29.496230668348712
2583,2583,0.0
2583,2727,0.0
2587,2626,39.84141140772078
2587,2655,57.06639613343368
2591,2606,33.716218272543145
2592,2716,50.07381233067918
2598,2665,15.803584095070521
2599,2698,12.841930655726182
2600,2653,27.207568090912453
2606,2689,22.57313930075188
2607,2650,4.798147351796394
2608,2612,17.51129533915369
2608,2699,17.631501764828403
2610,2714,101.62986771385141
2611,2621,214.90947954367343
2627,2665,10.757541747313885
2640,2646,31.485352798954988
2641,2702,4.499406889981792
2645,2722,29.34537044987493
2647,2677,21.78573117563885
2648,2666,43.27665027868864
2651,2653,23.058337855404766
2651,2689,20.97218252638455
2661,2688,0.0
2662,2721,30.20568146739839
2663,2690,30.238052850765538
2671,2679,3.4255731708561887
2672,2726,34.87374397147397
2674,2711,57.16969789648453
2687,2691,62.93137620702111
2688,2688,0.0
2693,2713,30.529619870989595
2696,2710,40.07428361281018
